"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"43","#statiegeldyeswecan 
#statiegeld #blikjes #yeswecan <U+0001F4AA> https://t.co/N8aG5lGhI2",FALSE,4,NA,2021-01-27 10:03:32,FALSE,NA,"1354369439907672066",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RijswijkSchoon",0,FALSE,FALSE,NA,NA
"44","# #togetherwegrow #nevergiveup #togetherwearestronger #yesyoucan #togetherwerise #letsbuildtogether #yeswecan #life… https://t.co/oN8R1P1lwK",FALSE,0,NA,2021-01-27 09:35:03,TRUE,NA,"1354362273356251136",NA,"<a href=""http://www.linkedin.com/"" rel=""nofollow"">LinkedIn</a>","teamandjai",0,FALSE,FALSE,NA,NA
"45","Schiedam onderschrijft de #statiegeldalliantie. Statiegeld op blikjes zou gigantisch veel zwerfvuil schelen en daar… https://t.co/ZHyQLhemjb",FALSE,4,NA,2021-01-27 09:06:29,TRUE,NA,"1354355085573292032",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JeroenOoijevaar",1,FALSE,FALSE,NA,NA
"46","Een onderbelicht voordeel van #statiegeld op blikjes: prullenbakken zijn veel minder snel vol. Dat scheelt kosten e… https://t.co/hqhj8JN1yY",FALSE,18,NA,2021-01-27 08:43:59,TRUE,NA,"1354349423111905285",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","zwerfinator",7,FALSE,FALSE,NA,NA
"47","@NinaHachigian Yes!!! So excited!! #YesWeCan commit war crimes for team #BlueMAGA!! https://t.co/Mk3I7UxsHJ",FALSE,0,"NinaHachigian",2021-01-27 06:17:20,FALSE,"1354265033803407366","1354312516827041792","33128715","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CNBirdieSanders",0,FALSE,FALSE,NA,NA
"48","@jpeterse5525 Trump<U+0001F44F>is<U+0001F44F>gone<U+0001F44F>
Time for war crimes from team #BlueMAGA!!
#YesWeCan kill innocent civilians!!… https://t.co/vheewz7Z0j",FALSE,0,"jpeterse5525",2021-01-27 06:16:10,TRUE,"1354266572127301633","1354312221313142785","1272338764539420673","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CNBirdieSanders",0,FALSE,FALSE,NA,NA
"49","Absolutely <U+2764><U+FE0F>seeing this picture! #YesWeCan #YesWeDid Every little girl can dare to dream and hope that their path… https://t.co/9N0aXnLEHj",FALSE,19,NA,2021-01-27 05:32:39,TRUE,NA,"1354301271528845312",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Vanessalgibson",2,FALSE,FALSE,NA,NA
"50","#YesWeCan https://t.co/D7zI9Gj7fr",FALSE,2,NA,2021-01-27 04:02:16,FALSE,NA,"1354278526212571137",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KeitaKay",1,FALSE,FALSE,NA,NA
"51","LETS REACH 1K RETWEETS IN ONE MONTH ! #UnitedToWin2022 #YesWeCan https://t.co/HrFEkCme7l",FALSE,2,NA,2021-01-27 03:51:11,FALSE,NA,"1354275738485219332",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MakeNYRedAgain",3,FALSE,FALSE,NA,NA
"52","@LeaderMcConnell Um #yeswecan",FALSE,0,"LeaderMcConnell",2021-01-27 02:49:56,FALSE,"1354187035272241153","1354260322455064577","1249982359","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rawlingsandsons",1,FALSE,FALSE,NA,NA
"53","#ProsecuteTheTraitors  #ProsecuteTrump #ProsecuteSeditiousRepublicans #yeswecan #DemocracyIsOurStrength… https://t.co/tKTPi99ylT",FALSE,2,NA,2021-01-27 02:36:25,TRUE,NA,"1354256922279481344",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jamielady",2,FALSE,FALSE,NA,NA
"54","“we’re not letting anyone out of prison for low level offenses of anything lol. just making sure they’re 1% more co… https://t.co/toGTathLA2",FALSE,0,NA,2021-01-27 02:19:12,TRUE,NA,"1354252590012391431",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RoseannesVagina",0,FALSE,FALSE,NA,NA
"55","Thump, thump my heart is beating in anticipation of all that is good rising to the surface...we can EACH be the exa… https://t.co/gKUPiEzhsc",FALSE,7,NA,2021-01-27 01:45:03,TRUE,NA,"1354243992259538947",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","DTNEtiquette",2,FALSE,FALSE,NA,NA
"56","@donwinslow @marcorubio #yeswecan",FALSE,0,"donwinslow",2021-01-27 00:42:34,FALSE,"1354185049634000896","1354228271773315080","255812611","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BasicFl",1,FALSE,FALSE,NA,NA
"57","#yeswecan @marcorubio can be beat!! #marco https://t.co/HJahiizUCa",FALSE,0,NA,2021-01-27 00:14:49,FALSE,NA,"1354221284842991616",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","angela_huggins",0,FALSE,FALSE,NA,NA
"58","@OpenLitterMap Sharing data does not consist by collecting the data .... so get #EveryDay a #Zwerfie !
#YesWeCan",FALSE,1,"OpenLitterMap",2021-01-26 22:17:53,FALSE,"1354003198080655360","1354191857924845569","3228602741","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pjhummelen",0,FALSE,FALSE,NA,NA
"59","@PACEcircular @SvVeldhoven @ellenmacarthur @AndrewSteerWRI @jyrkikatainen @andersen_inger @CarolaSchmidtZ Inderdaad… https://t.co/wTf0q1uemo",FALSE,0,"PACEcircular",2021-01-26 21:55:27,TRUE,"1353334551813234688","1354186213096370179","1171758590010568708","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Lekjutter",0,FALSE,FALSE,NA,NA
"60","@protestona1 @martinez_jurado #fuckyeah #respect #yeswecan <U+0001F44F><U+0001F3FD><U+0001F44F><U+0001F3FD><U+0001F44F><U+0001F3FD><U+0001F44F><U+0001F3FD><U+0001F44F><U+0001F3FD><U+0001F44F><U+0001F3FD><U+0001F44F><U+0001F3FD>",FALSE,0,"protestona1",2021-01-26 21:50:33,FALSE,"1354101568128348161","1354184981015392259","1281187602","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GeronazzoFabio",0,FALSE,FALSE,NA,NA
"61","Finalizing the Recovery/Compensatory Services PL for special educators and related service providers! Reminder that… https://t.co/xjGILTJBio",FALSE,3,NA,2021-01-26 21:33:27,TRUE,NA,"1354180678284406784",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","EmilyEQuinlan",0,FALSE,FALSE,NA,NA
"62","@harrisonjaime @harrisonjaime Make a BOLD statement; #Win the #Arkansas Governorship <U+0001F642>!! Let's get to #Work! Sarah… https://t.co/vERYBFhkAm",FALSE,0,"harrisonjaime",2021-01-26 21:31:09,TRUE,"1354131525483294720","1354180098035904512","73754019","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ForeverOptimis2",0,FALSE,FALSE,NA,NA
"63","@ThiefTimeless @BILD #YesWeCan #solidarisch #ZügelAnziehen #MerkelPacktAus",FALSE,0,"ThiefTimeless",2021-01-26 21:24:04,FALSE,"1354138562426515458","1354178314504695809","514097023","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","VVinqit",0,FALSE,FALSE,NA,NA
"64","The most transparent administration in history. #YesWeCan https://t.co/e1SDUr4JPJ",FALSE,0,NA,2021-01-26 20:59:56,FALSE,NA,"1354172240175140864",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","brianhund",0,FALSE,FALSE,NA,NA
"65","@DeGromsBurner #yeswecan #ringthebell",FALSE,1,"DeGromsBurner",2021-01-26 20:07:14,FALSE,"1354158686160220162","1354158981888008192","981655214326415360","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","maxcee333",0,FALSE,FALSE,NA,NA
"66","@jour2fete @Les_Cesar @davduf @Quinzaine @lobs @prixlumieres #yeswecan https://t.co/r9Bbkn01Ye",FALSE,1,"jour2fete",2021-01-26 19:48:28,FALSE,"1354111953413808130","1354154258195746823","91147974","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","christophemai14",1,FALSE,FALSE,NA,NA
"67","parezco una morcillita <U+0001F32F> #Yeswecan https://t.co/VaId0rGOJA",FALSE,1,NA,2021-01-26 19:41:01,FALSE,NA,"1354152381563473925",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ainxoajs",0,FALSE,FALSE,NA,NA
"68","Purmerend sluit zich aan bij campagne #statiegeld op blikjes ""Yes, We Can!"" #yeswecan #statiegeldyeswecan  https://t.co/jfBzhe8wml",FALSE,3,NA,2021-01-26 19:40:15,FALSE,NA,"1354152190596812800",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Dirrux",0,FALSE,FALSE,NA,NA
"69","Who doesn't love cotton candy? Sweet treats for great people <U+0001F973><U+0001F389><U+0001F31F>

#YesWeCan <U+0001F4AA> #StaySafe <U+0001F90D> https://t.co/1B5mE4qjGc",FALSE,0,NA,2021-01-26 19:29:18,FALSE,NA,"1354149431847825413",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DtvGt",0,FALSE,FALSE,NA,NA
"70","Artikel van ruim drie jaar terug. Hopelijk valt het besluit voor #statiegeld op blikjes op korte termijn. Zwerfinat… https://t.co/9jRGZ9DeG3",FALSE,12,NA,2021-01-26 19:28:42,TRUE,NA,"1354149282786529280",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","zwerfinator",10,FALSE,FALSE,NA,NA
"71","Nood aan een fysieke activiteit... ik zie anders nog genoeg #zwerfafval liggen. #Plogging kan je perfect zelf organ… https://t.co/KtvY299sQw",FALSE,0,NA,2021-01-26 19:14:15,TRUE,NA,"1354145644651405314",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","lennycant",0,FALSE,FALSE,NA,NA
"72","Let's Build a Better America Together !
Mohammad Mehdi MohammadiZadeh For President <U+0001F1FA><U+0001F1F8>

#MohammadiZadehForPresident… https://t.co/LlixnaRi9b",FALSE,0,NA,2021-01-26 18:59:50,TRUE,NA,"1354142017933242368",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RealMFUS",0,FALSE,FALSE,NA,NA
"73","...let's build a people's government together, Let's Build a Better America Together !
#MohammadiZadehForPresident… https://t.co/LnJeMSGmPj",FALSE,0,"RealMFUS",2021-01-26 18:58:37,TRUE,"1354141693159870464","1354141712642412546","862603588148875264","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RealMFUS",0,FALSE,FALSE,NA,NA
"74","...Let’s Build a Better America Together ! 
#MohammadiZadehForPresident 
#ForThePeople , #YesWeCan 
#AmericaFirst ,… https://t.co/RgS7JtYVTq",FALSE,0,"RealMFUS",2021-01-26 18:47:25,TRUE,"1354138805322850304","1354138893084450817","862603588148875264","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RealMFUS",1,FALSE,FALSE,NA,NA
"75","I rather like the look of some of Biden’s foreign policy appointments. Change is coming to America #yeswecan  https://t.co/B03d9dN7vq",FALSE,2,NA,2021-01-26 18:13:42,FALSE,NA,"1354130407164403717",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","VictorKattan",0,FALSE,FALSE,NA,NA
"76","#YesWeCan 
(PS- Et dire qu'en 2021 on se réjouit, moi la 1ère, de ce qui ne devrait même pas être un évènement) https://t.co/cKh3llSz0d",FALSE,12,NA,2021-01-26 17:41:52,FALSE,NA,"1354122397218181120",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ClaudeGuibal",2,FALSE,FALSE,NA,NA
"77","#NoHoneyMoon #YesWeCan
#HCEGActNow #H1S1 #FedGreenJobsGuarantee #2000survivalchecks @WhiteHouse @SenSchumer… https://t.co/6A9sKzYSlm",FALSE,0,NA,2021-01-26 17:24:47,TRUE,NA,"1354118095908950017",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kfrank96075034",0,FALSE,FALSE,NA,NA
"78","@LindaSurovich Linda. Let's ask @StevenACohen2  to incorporate a fund program to inspire people like yourself to al… https://t.co/5BXYchszLg",FALSE,1,"LindaSurovich",2021-01-26 17:09:45,TRUE,"1354098478159421441","1354114315138158597","2265004020","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MarcNYC36",0,FALSE,FALSE,NA,NA
"79","Part 5 is out - Peaceful Protest vs Pandemic Protest
#yeswecan #smckids #protest 
https://t.co/CXpWHx0gSS",FALSE,0,NA,2021-01-26 17:09:18,FALSE,NA,"1354114203351703554",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ravisingh3112",0,FALSE,FALSE,NA,NA
"80","De 'Zwerfinator' weet: blikjes zijn het echte probleem. Hij strijdt dan ook al jaren voor #statiegeld hierop en roe… https://t.co/2yYqbBPm1g",FALSE,10,NA,2021-01-26 16:17:39,TRUE,NA,"1354101201265168384",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","zwerfinator",4,FALSE,FALSE,NA,NA
"81","Writer’s Workshop hittin’ diff these days - proud of my not so little anymore peeps #fastlikeacheetah #yeswecan… https://t.co/lyxalvabvz",FALSE,2,NA,2021-01-26 16:16:25,TRUE,NA,"1354100894321815553",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","chd_taylor",0,FALSE,FALSE,NA,NA
"82","Am waiting for a Nigerian to develop an app that'll beat Facebook.  #yeswecan https://t.co/6wQn2Uf8yf",FALSE,0,NA,2021-01-26 15:58:10,FALSE,NA,"1354096298438369282",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bibiblooms",0,FALSE,FALSE,NA,NA
"83","“Proper preparation prevents poor performance.” Stephen Keague 
.
#WelcomeToTheEPG #YesWeCan #ShopEPG #GetYoursNow… https://t.co/AAl5qvXFTF",FALSE,0,NA,2021-01-26 14:07:20,TRUE,NA,"1354068408342605824",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","EmProGraffix",0,FALSE,FALSE,NA,NA
"84","Sometimes we are scared at opportunities that come our way. Believe in yourself. Say yes! Take the leap! #YesWeCan #MorningWisdom",FALSE,5,NA,2021-01-26 13:30:00,FALSE,NA,"1354059011721744387",NA,"<a href=""https://ads-api.twitter.com"" rel=""nofollow"">Twitter for Advertisers (legacy)</a>","FranckDJoseph",0,FALSE,FALSE,NA,NA
"85","Kunnen we in de @gemharderwijk misschien onze ijsvogels fotograferen? Benieuwd naar resultaat poster van de aangeno… https://t.co/8TxC08zSPC",FALSE,0,NA,2021-01-26 12:44:13,TRUE,NA,"1354047492342558720",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ThijsMelkert",1,FALSE,FALSE,NA,NA
"86","#YesWeCan https://t.co/cgLYe6XZTX",FALSE,10,NA,2021-01-26 12:39:05,FALSE,NA,"1354046197242195970",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KobyStringer",3,FALSE,FALSE,NA,NA
"87","Do not ever say that the desire to ""do good"" by force is a good motive. Neither power-lust nor stupidity are good m… https://t.co/T7gjl8JTsu",FALSE,1,NA,2021-01-26 12:33:04,TRUE,NA,"1354044683903758337",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","WillR_MIK",0,FALSE,FALSE,NA,NA
"88","Get your 46th VP's - "" I am all little girls &amp; They are me!"" custom t shirt before the inauguration today!! Support… https://t.co/aOc8erWJXs",FALSE,1,NA,2021-01-26 12:06:06,TRUE,NA,"1354037899407179776",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","46thvp",0,FALSE,FALSE,NA,NA
"89","„Kein Berg ist zu hoch, wenn du mit dem ganzen Herzen dabei bist..."" das war und ist mein Credo in der Kunst und im… https://t.co/7CDL1NzizE",FALSE,2,NA,2021-01-26 11:22:45,TRUE,NA,"1354026988810498048",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","IrisWeissschuh",0,FALSE,FALSE,NA,NA
"90","Happy Republic day <U+0001F1EE><U+0001F1F3> <U+091C><U+092F> <U+0939><U+093F><U+0928><U+094D><U+0926> <U+091C><U+092F> <U+092D><U+093E><U+0930><U+0924> #YesWeCan 
#RepublicDay2021 #republicday2021 #pankajmishra <U+0001F490><U+0001F490><U+0001F64F><U+0001F64F> https://t.co/luAh2NHtQY",FALSE,0,NA,2021-01-26 11:18:26,FALSE,NA,"1354025904062623746",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MishraP14843297",0,FALSE,FALSE,NA,NA
"91","Year 5 have been super busy this morning learning to identify equivalent fractions. 

Great use of a range of strat… https://t.co/SDafrq4Y5U",FALSE,3,NA,2021-01-26 10:28:14,TRUE,NA,"1354013271318286343",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Southway_UKS2",2,FALSE,FALSE,NA,NA
"92","The year is 2022. ESPN is doing an30 for 30 jamika Russell, formerly known as jamarcus russell. “She” goes onto be… https://t.co/X0CKX3YxHZ",FALSE,2,NA,2021-01-26 10:08:49,TRUE,NA,"1354008383053946881",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","theleroybiggs",0,FALSE,FALSE,NA,NA
"93","Wat een geweldige oproep @gemeente_Bladel #yeswecan https://t.co/FNLyAcDa0d",FALSE,1,NA,2021-01-26 09:39:50,FALSE,NA,"1354001088979083266",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","willveldhuizen",0,FALSE,FALSE,NA,NA
"94","<U+0001F44D> Yes! Statiegeld op blikjes is binnen handbereik!

Samen met meer dan 290 anderen hopen wij dat de @Rijksoverheid… https://t.co/v3wtAMIpyf",FALSE,31,NA,2021-01-26 07:30:11,TRUE,NA,"1353968461366652928",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","Brabmf",9,FALSE,FALSE,NA,NA
"95","<U+0001F9D0> | 576 burgerwetenschappers onderzochten 288 oevers voor @SchoneRivieren. Wat ze vonden? Op 78% van de locaties pl… https://t.co/ZSYswwGEh7",FALSE,55,NA,2021-01-26 06:51:01,TRUE,NA,"1353958603435220992",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","denoordzee",43,FALSE,FALSE,NA,NA
"96","@SecDef @VP Congratulations!! So many firsts this year!! #YesWeCan https://t.co/MxxxL2gCAh",FALSE,1,"SecDef",2021-01-26 06:35:01,FALSE,"1353841964068823041","1353954578614505472","1338994562090602497","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","justpersnickety",1,FALSE,FALSE,NA,NA
"97","Btw Schumer saying Dems can’t make same mistakes of Obama era... ABOUT TIME! we’ve been saying it since a before Be… https://t.co/DomewyzaGw",FALSE,6,NA,2021-01-26 04:39:58,TRUE,NA,"1353925623807266816",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","natemezmer",1,FALSE,FALSE,NA,NA
"98","#happy #republic #day #happyrepublicday<U+0001F1EE><U+0001F1F3> #love #nation #yeswecanindia #shirazkhan #yeswecanfashion… https://t.co/Xt3QVWjoN1",FALSE,0,NA,2021-01-26 04:14:05,TRUE,NA,"1353919113589096448",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","shirazkhan18",0,FALSE,FALSE,NA,NA
"99","Happy Republic day <U+0001F1EE><U+0001F1F3> <U+091C><U+092F> <U+0939><U+093F><U+0928><U+094D><U+0926> <U+091C><U+092F> <U+092D><U+093E><U+0930><U+0924> #YesWeCan #RepublicDay2021 #republicday2021 #VishalSrivastav <U+0001F490><U+0001F490><U+0001F64F><U+0001F64F> https://t.co/AxRfIQ3QUU",FALSE,0,NA,2021-01-26 04:06:44,FALSE,NA,"1353917261245894657",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","singervishal5",0,FALSE,FALSE,NA,NA
"100","@jkbjournalist @WSJ The ""treatment"" is systemic change. F* the patriarchy, that is what's wrong. Men are victims to… https://t.co/Xv8Kt4bXqz",FALSE,2,"jkbjournalist",2021-01-26 03:50:06,TRUE,"1353825559546105858","1353913075305488384","24752038","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","spellfinder",1,FALSE,FALSE,NA,NA
"101","We are not at the end of the road yet.  There are many big fights ahead. We have to stay engaged and be supportive… https://t.co/dPC9X4YRc5",FALSE,37,"SuMoh7",2021-01-26 03:14:36,TRUE,"1353903584316977159","1353904141068808194","718375439367028737","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","SuMoh7",20,FALSE,FALSE,NA,NA
"102","<U+0001F44F><U+0001F3FC>Today, Sen. Chuck Schumer has taken full charge! 

Congratulations Sen. Majority Leader Chuck Schumer. You have a… https://t.co/Jvxu7exXQ2",FALSE,99,NA,2021-01-26 03:12:23,TRUE,NA,"1353903584316977159",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","SuMoh7",49,FALSE,FALSE,NA,NA
"103","#yeswecan https://t.co/6PbEAstbnR",FALSE,2,NA,2021-01-26 02:30:54,FALSE,NA,"1353893144375357441",NA,"<a href=""http://www.linkedin.com/"" rel=""nofollow"">LinkedIn</a>","dralmalood",1,FALSE,FALSE,NA,NA
"104","@ScottWalker #yeswecan",FALSE,0,"ScottWalker",2021-01-26 01:28:58,FALSE,"1353843103157936128","1353877559172194306","33750798","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RespectThePres",0,FALSE,FALSE,NA,NA
"105","I guess @AHathawayNews husband Adam Schulman has been prompting these Dutch populist politicians, Wilders and Baude… https://t.co/YM01bhoa9E",FALSE,0,"spellfinder",2021-01-26 01:15:23,TRUE,"1353874139535331329","1353874141812670465","14951601","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","spellfinder",0,FALSE,FALSE,NA,NA
"106","@harmonywho @GrassrootsDNC @hammodimissouri @ProgressiveMass I am confident it's a global cusp. #yeswecan",FALSE,1,"harmonywho",2021-01-26 00:53:23,FALSE,"1353863516961333248","1353868602764648449","22316582","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","spellfinder",0,FALSE,FALSE,NA,NA
"107","Hoofd doet “ how do you sleep” @midnightoilband <U+0001F55B>, Beds are Burning <U+0001F975> 

#klimaatalarm #soundthealarm #earthalarm… https://t.co/yX4p1yC3Ap",FALSE,2,"spellfinder",2021-01-26 00:50:12,TRUE,"1353865599311630337","1353867803393208320","14951601","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","spellfinder",1,FALSE,FALSE,NA,NA
"108","@MusaogIu #YesWeCan",FALSE,2,"MusaogIu",2021-01-26 00:18:55,FALSE,"1353859472033275905","1353859930059640832","992931210476294144","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","nikoulas19",0,FALSE,FALSE,NA,NA
"109","This is truly above and beyond, keep it up! <U+0001F973><U+0001F60E><U+0001F389><U+0001F483><U+0001F388>

#YesWeCan <U+0001F31F> #StaySafe <U+0001F4AA> https://t.co/mKE9XD8G5z",FALSE,0,NA,2021-01-26 00:12:45,FALSE,NA,"1353858378280427521",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DtvGt",0,FALSE,FALSE,NA,NA
"110","@ScottWalker #YesWeCan
#YesWeCan
#YesWeCan
#YesWeCan
#YesWeCan
#YesWeCan
#YesWeCan
#YesWeCan
#YesWeCan
#YesWeCan… https://t.co/zPerSKJu8K",FALSE,0,"ScottWalker",2021-01-26 00:12:11,TRUE,"1353843103157936128","1353858233555795968","33750798","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","gopRtraitors",0,FALSE,FALSE,NA,NA
"111","Congrats #janetyellen ! Well qualified to be the first woman U.S. #treasury Secretary.

#sheready… https://t.co/J43YbpXK2V",FALSE,0,NA,2021-01-25 23:39:45,TRUE,NA,"1353850075286560768",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Fromgirltogirl",2,FALSE,FALSE,NA,NA
"112","It ONLY took 2,021 years to have a WOC as Vice President of the USA to swear in a MOC into one of the most critical… https://t.co/fp0J4em0eY",FALSE,0,NA,2021-01-25 23:21:47,TRUE,NA,"1353845551431782400",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","NautieWon",0,FALSE,FALSE,NA,NA
"113","#KillTheJimCrowFil @SenSchumer 
@SenateDems #YesWeCan #DeliverNowDems @senmanchin @SenToomey #DeliverOrLose https://t.co/og0yndMIPo",FALSE,0,NA,2021-01-25 23:13:21,FALSE,NA,"1353843431789879301",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kfrank96075034",0,FALSE,FALSE,NA,NA
"114","Aber hört endlich auf herumzujammern und zu sagen was alles nicht geht. #YesWeCan war einmal die Devise. Heute heiß… https://t.co/JunTIxvvfS",FALSE,41,"AlgeMartin",2021-01-25 21:55:46,TRUE,"1353823904213569537","1353823906856108033","1322810145823481856","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","AlgeMartin",5,FALSE,FALSE,NA,NA
"115","Empathy is the key moving forward...

In 2021 and beyond, lets be more empathetic towards others! 

#yeswecan",FALSE,2,NA,2021-01-25 21:49:11,FALSE,NA,"1353822249313316865",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ItsLaJuan",1,FALSE,FALSE,NA,NA
"116","Bewierooking van uus ploegsje en @AlBl73 #ExtraTime... @Sporza  #YesWeCan!We zijn een KEURMERK aan het worden, die… https://t.co/TmyOpFTGUi",FALSE,25,NA,2021-01-25 21:44:04,TRUE,NA,"1353820959036334080",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DenysPhilip",4,FALSE,FALSE,NA,NA
"117","#ExpelTheGOPTreasonCaucus #DeliverDemsNow #YesWeCan https://t.co/giIVE8esZL",FALSE,1,NA,2021-01-25 20:49:04,FALSE,NA,"1353807121461039109",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kfrank96075034",1,FALSE,FALSE,NA,NA
"118","@DonaldJTrumpJr @laurenboebert #icallbullcrap #yeswecan #FiveDollarSprayTan https://t.co/CArjSTiT9i",FALSE,0,"DonaldJTrumpJr",2021-01-25 20:15:53,FALSE,"1353695401359138822","1353798769268183043","39344374","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HerbUngerman",0,FALSE,FALSE,NA,NA
